@relation 'gureKDD'
@attribute 'duration' real
@attribute 'service' real
@attribute 'flag' real
@attribute 'src_bytes' real
@attribute 'dst_bytes' real
@attribute 'wrong_fragment' real
@attribute 'urgent' real
@attribute 'hot' real
@attribute 'num_failed_logins' real
@attribute 'num_compromised' real
@attribute 'su_attempted' real
@attribute 'num_root' real
@attribute 'num_file_creations' real
@attribute 'num_shells' real
@attribute 'num_access_files' real
@attribute 'count' real
@attribute 'srv_count' real
@attribute 'dst_host_count' real
@attribute 'dst_host_srv_count' real
@attribute 'class' {'normal', 'anomaly'}
@data
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.307384,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.614696,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.922061,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
1.946577,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
1.026447,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
1.026627,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.306910,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.614282,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.307319,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.513254,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.922056,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
1.946504,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.306922,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.614285,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
26.226805,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
1.031003,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
1.030897,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
3.995500,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
3.995417,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.307306,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.614671,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
13.113387,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
13.113393,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
3.002677,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
6.004202,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.206612,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.921694,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.513755,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
1.947479,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
45.692200,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
19.771976,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
19.771542,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
9.011258,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
20.694036,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
20.693421,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
22.436035,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
22.435901,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
12.012911,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
23.665006,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
23.664512,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
25.509486,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
25.509531,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
15.015453,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.306327,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.613694,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.307379,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.614726,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.916821,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
1.941285,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.204977,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.512364,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.307321,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.614730,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.922034,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
1.946472,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
1.001383,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.307443,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.614704,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
3.002809,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.073250,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.079174,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.218735,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.235623,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.508480,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.548059,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
7.004985,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
61.673960,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
101.321440,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
64.677580,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.204892,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.512199,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
104.702249,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
67.679515,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
1.024523,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
1.024446,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
15.009809,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
70.686751,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
4.099405,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
4.099275,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.921990,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
1.946473,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
73.688934,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.307331,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.614619,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
76.690497,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
13.113463,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
13.113373,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
31.017909,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
123.757665,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.307382,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
18.851397,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
18.851483,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.614722,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
19.875010,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
19.874888,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
89.972248,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
22.846196,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
22.846151,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
92.975073,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.922034,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
1.946528,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
95.976709,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.204901,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.512248,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
98.983485,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
31.861490,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
31.861392,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
101.985746,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
104.987591,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.308777,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.717188,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
146.091414,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
41.388684,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
41.388038,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
42.413105,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
42.412449,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
43.950207,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
43.949888,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
45.384280,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
46.921215,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
46.920837,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.307300,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.614783,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
1.026318,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
63.034648,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
2.050076,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
54.400518,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
54.400472,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
164.328762,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.210197,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.510146,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
59.419543,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
59.418867,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
60.448183,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
60.447594,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
62.288508,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
62.288106,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
63.415280,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
63.414575,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
65.361942,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
65.361640,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.304901,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.612499,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
1.026079,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
2.048881,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
72.431052,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
72.430901,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.307334,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.620046,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
149.023903,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
188.199329,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.923405,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.921966,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
152.026713,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
3.893047,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
3.891739,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
155.028475,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.204927,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.512206,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
158.035064,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
1.024495,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
161.036802,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
2.049005,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
12.908533,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
12.906944,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
164.038830,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.307334,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.614684,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
205.306599,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
16.800960,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
16.799020,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
17.825504,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
17.823360,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
19.669948,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
19.668306,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
20.899562,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
20.897123,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
